省份,性别,年龄,金额
福建,1,33,120081.37
河南,1,33,120083.37
江苏,0,33,320081.37
上海,0,33,120081.37
福建,1,33,120081.37
北京,0,33,270081.37
浙江,1,33,130000
湖南,1,33,710014
辽宁,0,33,130000
山东,1,33,110000
北京,1,33,119383.37
北京,0,33,209169.82
四川,1,33,119000
江苏,0,33,251116
辽宁,0,33,166430.68
江苏,1,33,116682.37
北京,0,33,736011
山东,1,33,145610.51
上海,1,33,115608.18
北京,0,33,165146
吉林,0,33,115081.37
上海,0,33,210045.68
重庆,1,33,105006
河北,0,33,184685.37
山东,1,33,112118.17
广东,1,33,1245845
上海,0,33,211082.37
辽宁,0,33,100930.88
上海,1,33,250473.42
广东,0,33,200435.62
辽宁,1,33,170383.55
天津,1,33,207837.42
广东,0,33,130168.49
吉林,1,33,110100
安徽,0,33,240000
上海,0,33,100000
江西,0,33,110000
广东,0,33,100024
江苏,0,33,100000
海南,1,33,100000
江苏,0,33,110000
广东,0,33,100000
上海,0,33,100012
浙江,1,33,100000
浙江,1,33,100003
四川,1,33,99910
湖北,1,33,109878.37
北京,0,33,119559.37
广西,1,33,139303.13
辽宁,1,33,99300.95
吉林,1,33,142784.44
江西,1,33,284083.37
广东,1,33,212680
北京,0,33,165081.37
北京,0,33,115001
江苏,1,33,495005
江西,0,33,104679.78
广东,1,33,94600
安徽,1,33,104081.37
湖北,1,33,93502
江苏,1,33,92553
北京,1,33,120500.59
陕西,1,33,91600
广东,0,33,131629
福建,0,33,245333.64
广西,1,33,251299.18
四川,1,33,101081.37
上海,0,33,131000
湖北,1,33,205399.29
四川,0,33,120132.45
广东,1,33,110123.52
山东,1,33,150081.37
吉林,1,33,190081.37
江苏,0,33,100081.37
福建,1,33,170003
山东,1,33,144000
北京,1,33,100000
上海,0,33,90005
黑龙江,1,33,90000
河南,0,33,100000
吉林,1,33,99681.37
广东,1,33,89083
山东,1,33,98377
河南,1,33,88091.6
新疆,1,33,192215
北京,0,33,141239.04
北京,0,33,131103.37
重庆,0,33,194006.89
福建,1,33,86001
河北,0,33,86000
浙江,0,33,95491.37
贵州,1,33,85101
上海,0,33,180181.37
广东,1,33,85000
上海,0,33,98507.3
山东,0,33,149526.61
上海,0,33,91527.43
江苏,0,33,81001
内蒙古,1,33,111004
福建,1,33,80826.85
福建,1,33,90671.11
黑龙江,0,33,100577.44
湖北,1,33,145551.99
浙江,0,33,80210.81
山东,0,33,185081.37
上海,0,33,90081.37
陕西,1,33,80000
湖北,0,33,89781.37
福建,1,33,78502
山东,1,33,159584.2
广东,0,33,77005
江苏,1,33,86895.37
广东,1,33,75905
吉林,1,33,180799.1
河北,0,33,171560.31
北京,1,33,130379.78
山东,1,33,77252.18
江苏,0,33,195124.93
四川,0,33,140046.56
广东,1,33,85000
辽宁,0,33,145001
北京,1,33,74688.09
广东,0,33,84642.37
内蒙古,1,33,84478
安徽,1,33,274021
山东,1,33,84001
江苏,0,33,73997.89
江苏,0,33,392880
广东,1,33,71762.14
浙江,1,33,71000
北京,1,33,80900
内蒙古,0,33,174980.55
浙江,1,33,130500.12
上海,0,33,130214
广东,0,33,100168.49
广东,1,33,90088.12
上海,0,33,130100.37
北京,0,33,130081.37
江苏,0,33,80081.37
广东,0,33,80081.37
江苏,0,33,80000
北京,1,33,80000
江苏,1,33,270005
上海,0,33,80000
浙江,0,33,80014
江苏,1,33,74587.89
山东,1,33,78003
重庆,0,33,109927.45
广东,1,33,67500
广东,1,33,67472
江苏,1,33,77084.37
北京,0,33,140081.37
北京,0,33,67101.13
辽宁,0,33,122000
陕西,1,33,176888.97
云南,0,33,66000
广东,1,33,65785
湖北,1,33,64900
上海,0,33,64812
四川,1,33,64100
北京,1,33,463886
上海,1,33,63986.79
广东,1,33,73281.37
湖北,0,33,113000
浙江,1,33,63068
上海,1,33,63000
福建,0,33,172540.63
北京,1,33,64531.21
广东,1,33,104549.64
山东,0,33,72300.3
广东,1,33,169930.44
江苏,1,33,135409.37
天津,0,33,101509
四川,1,33,91281
河南,1,33,71085.37
山东,1,33,61001
上海,0,33,61000
湖北,0,33,190000
北京,0,33,83619.27
湖北,0,33,400492.99
黑龙江,1,33,60000
山东,1,33,80226.83
四川,0,33,100325.37
四川,0,33,80118
上海,1,33,60108.88
北京,1,33,70086.37
北京,1,33,70081.37
山东,0,33,70081.37
江西,1,33,120081.37
山东,0,33,70081.37
山东,0,33,190081.37
陕西,1,33,70081.37
广东,1,33,65040.68
上海,1,33,60011
广东,1,33,64000
陕西,1,33,70000
黑龙江,0,33,80000
福建,1,33,78000
河北,1,33,69685.37
重庆,1,33,212576.19
广东,0,33,61001
陕西,1,33,112086.23
陕西,1,33,78544.51
山东,0,33,68244
湖南,1,33,67807
河北,0,33,57100
北京,1,33,234566.73
河南,0,33,66581.37
北京,1,33,57461.14
山东,1,33,56306
安徽,0,33,156001
广东,1,33,65981.37
北京,1,33,125152.88
江苏,0,33,160081.37
上海,0,33,164982.37
广东,0,33,68025.41
上海,1,33,55007
上海,1,33,77625.64
安徽,1,33,54217.21
河北,1,33,54277
广东,0,33,249200
北京,1,33,54029
广东,0,33,73087.12
辽宁,1,33,52872
辽宁,1,33,57034.95
甘肃,1,33,53500
湖南,0,33,73415.29
安徽,1,33,52081
黑龙江,0,33,57040.68
贵州,0,33,52000
山东,1,33,53697.4
河北,0,33,200034
江苏,0,33,132468.74
江苏,1,33,68140.68
河南,1,33,126601
浙江,0,33,112083.37
江苏,1,33,186970
北京,1,33,200001
上海,0,33,150499
福建,1,33,70424.93
江苏,1,33,54413.85
广西,0,33,150380
四川,0,33,100255.62
广东,1,33,100255.62
上海,1,33,88212.34
湖北,1,33,50207
江苏,0,33,521001
北京,1,33,100161.74
广东,0,33,70124.93
安徽,0,33,90103.15
江苏,0,33,90100
江苏,0,33,60081.37
辽宁,0,33,125081.37
四川,0,33,60082.37
四川,0,33,60081.37
浙江,0,33,130081.37
浙江,1,33,90034.23
江苏,1,33,50007
上海,1,33,50006
广东,1,33,250000
北京,0,33,110100
重庆,1,33,50000
辽宁,0,33,50004
上海,1,33,150000
四川,1,33,60000
江苏,0,33,50000
湖北,1,33,50002
河北,1,33,90025
吉林,1,33,250003
黑龙江,0,33,110000
河北,1,33,50000
辽宁,0,33,50000
北京,1,33,50000
湖南,1,33,50006
山东,1,33,150008
四川,1,33,140001
广东,0,33,40000
北京,0,33,250018
天津,1,33,90016
上海,0,33,100000
安徽,1,33,50000
黑龙江,1,33,90000
山东,1,33,60000
江苏,1,33,50001
山东,0,33,57831.48
江苏,0,33,49511
河北,1,33,59304.04
湖南,1,33,94025
辽宁,1,33,48862.14
天津,1,33,48621.92
上海,0,33,166500
江苏,0,33,48000
安徽,0,33,47817
湖南,1,33,67798
广东,0,33,52530.54
北京,1,33,341751.9
安徽,0,33,55982.37
河北,0,33,45700
浙江,1,33,55681.37
浙江,1,33,55640
安徽,0,33,165501
广东,1,33,55083.37
江苏,0,33,55081.37
四川,0,33,55081.37
浙江,1,33,50040.68
北京,1,33,45005
广东,1,33,55002
北京,1,33,155000
广东,0,33,55000
江苏,1,33,54881.37
湖北,0,33,54082.37
四川,1,33,0
江苏,0,33,127682.08
辽宁,0,33,113302.37
江苏,1,33,43043
江苏,1,33,52725.02
江苏,1,33,52643.56
上海,1,33,45740
上海,0,33,72081.37
江西,0,33,51900
福建,0,33,41882.5
河南,0,33,51281.37
广东,1,33,370893.88
山东,1,33,150944.34
黑龙江,0,33,60581.37
北京,0,33,80432.69
陕西,1,33,50184.37
广东,0,33,80174.25
广东,0,33,80174.25
广东,1,33,80174.25
广东,0,33,40000
广东,1,33,90174.24
浙江,1,33,100168.49
北京,1,33,50100
广东,1,33,20000
浙江,1,33,170081.37
北京,0,33,80037
江苏,1,33,50000
江苏,1,33,0
山东,1,33,60000
新疆,1,33,40000
上海,0,33,60014
北京,1,33,10001
江苏,1,33,135003
江苏,1,33,60002
湖北,0,33,0
江苏,0,33,39500
甘肃,0,33,89183.37
陕西,1,33,39000
河北,0,33,49001
广东,1,33,39061
江苏,1,33,38814.5
河北,1,33,95607.78
重庆,0,33,384208.97
北京,0,33,47945.37
四川,1,33,47887.37
福建,1,33,36700
广东,0,33,36578
广东,1,33,66387.12
湖南,1,33,106302
广东,1,33,66202
广东,1,33,56087.12
湖北,0,33,66040.68
上海,1,33,35988
吉林,0,33,45582.37
陕西,0,33,145581.37
陕西,1,33,55208
新疆,0,33,114665.88
江苏,0,33,55124.93
江苏,1,33,45100
江苏,1,33,45081.37
河北,1,33,288646.15
山东,0,33,40040.68
北京,0,33,95000
湖北,1,33,35041
湖北,0,33,43671.61
江苏,1,33,43959.85
重庆,1,33,43600
北京,1,33,43404
广东,0,33,33116
辽宁,0,33,10000
天津,1,33,33002
四川,1,33,32929
云南,1,33,32718
江苏,1,33,52203.1
广东,0,33,52124.93
湖北,1,33,42119.37
广西,1,33,41081.37
山东,1,33,51183.46
吉林,0,33,35943.13
湖北,1,33,30700
广东,0,33,100543.56
辽宁,0,33,30400
湖北,1,33,60349.31
江西,1,33,130309.76
上海,0,33,40173.28
广东,1,33,90268.49
广东,1,33,60168.49
广东,1,33,60130.68
河南,1,33,40110.37
上海,1,33,100106
黑龙江,1,33,80082.37
湖北,0,33,80081.37
山东,0,33,40089.37
吉林,1,33,40084.37
上海,0,33,40081.37
河北,1,33,70182.37
江苏,0,33,80043.56
江西,1,33,50043.56
广东,1,33,130047.56
江苏,0,33,35040.68
北京,0,33,39818.5
浙江,1,33,60000
安徽,0,33,30001
安徽,0,33,40000
北京,1,33,30009
北京,1,33,30004
浙江,0,33,30001
广东,0,33,10000
浙江,0,33,30000
河北,0,33,50002
广东,1,33,90005
辽宁,1,33,10004
浙江,1,33,120008
湖北,1,33,80004
上海,1,33,40000
江苏,0,33,40009
上海,1,33,30000
湖北,1,33,30000
四川,0,33,40002
广东,1,33,270022
山东,1,33,30002
山东,1,33,30001
湖北,1,33,39671.25
四川,0,33,109250
江苏,0,33,99081.37
广东,1,33,64081.36
山东,1,33,29000
江苏,1,33,60837.21
安徽,0,33,54005.53
广东,0,33,38183.37
广东,0,33,38111.97
浙江,0,33,38806.51
上海,0,33,133003
四川,0,33,0
吉林,1,33,64680.18
江苏,1,33,54598.14
北京,0,33,50598.63
广东,1,33,64098.22
天津,0,33,36584.21
湖南,1,33,68250.67
上海,0,33,26000
天津,0,33,25800
江苏,1,33,83351.34
吉林,1,33,33043.12
河南,1,33,40518.12
上海,1,33,124731.09
山东,1,33,29345.31
广东,1,33,55127.8
江苏,1,33,35081.37
北京,0,33,35081.37
浙江,0,33,35083.37
江苏,1,33,55084.37
北京,0,33,35045.68
北京,0,33,185000
上海,0,33,25000
辽宁,1,33,69022.3
广东,1,33,24930
江苏,1,33,24853
山东,0,33,27153.51
山西,0,33,31458.59
河北,0,33,54081.37
辽宁,0,33,44000
上海,1,33,23935
江苏,0,33,33722.06
江苏,0,33,88521.58
北京,1,33,33200.37
辽宁,0,33,143002
山东,0,33,22898
北京,0,33,42522.92
江苏,0,33,42521.95
广东,1,33,44103.39
陕西,1,33,32111.37
山东,1,33,31075.23
江西,0,33,22002
广东,1,33,22000
湖北,1,33,22000
湖北,1,33,31983.04
河南,1,33,21313
安徽,1,33,57611.86
河北,1,33,31082.37
北京,0,33,21000
广东,1,33,20860.45
广东,1,33,52832.62
四川,1,33,67388
广东,0,33,40887.93
安徽,1,33,30285.37
黑龙江,0,33,30281.37
浙江,0,33,30239
陕西,0,33,40224.93
广东,1,33,40287.56
广东,0,33,240287.56
江西,0,33,37181.37
湖北,1,33,60193
四川,1,33,130000
浙江,0,33,114162.74
湖北,0,33,60162.67
吉林,1,33,40124.93
黑龙江,1,33,20002
广东,0,33,20000
江苏,1,33,35124.05
上海,1,33,22115.86
北京,0,33,0
广东,0,33,40087.12
广东,0,33,20000
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,56087.12
广东,0,33,60087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,20000
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
上海,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,20000
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,70088.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,20000
广东,1,33,100087.12
广东,1,33,40087.12
广东,0,33,30000
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,20007
广东,0,33,40091.12
广东,1,33,40087.12
广东,1,33,20000
广东,1,33,20000
广东,0,33,40087.12
广东,1,33,40088.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,20000
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,20000
广东,1,33,40087.12
广东,1,33,40087.12
广东,1,33,20000
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,20000
广东,0,33,40087.12
广东,0,33,20000
广东,1,33,40087.12
广东,1,33,20000
广东,0,33,20000
广东,0,33,20000
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40088.12
广东,1,33,40087.12
广东,0,33,20000
广东,1,33,40087.12
广东,1,33,20000
广东,1,33,40087.12
广东,1,33,20000
广东,1,33,20000
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,60087.12
广东,0,33,40087.12
广东,1,33,40087.12
河南,0,33,30081.37
河北,1,33,30081.37
上海,1,33,30081.37
湖北,0,33,30081.37
上海,1,33,30085.37
山东,1,33,30083.37
江苏,1,33,130142.37
北京,0,33,30081.37
辽宁,1,33,80081.37
山东,1,33,55081.37
河南,1,33,30081.36
辽宁,0,33,40080
北京,0,33,30043.15
山东,0,33,20016.27
福建,0,33,100000
湖南,1,33,30000
上海,1,33,20001
北京,0,33,20003
山东,0,33,20000
河南,0,33,35010
浙江,1,33,30000
北京,0,33,320000
北京,1,33,40000
上海,0,33,5002
福建,1,33,20019
江苏,0,33,30002
北京,1,33,20005
北京,0,33,20000
北京,1,33,180036
北京,0,33,20000
广东,1,33,20000
江苏,0,33,150000
北京,0,33,20000
黑龙江,0,33,26756.96
河北,1,33,29751.37
广东,1,33,33782.55
山东,1,33,19311
广东,1,33,29212
浙江,0,33,21030.58
浙江,0,33,20000
山东,0,33,19000
湖北,1,33,19004
浙江,1,33,19002
山东,1,33,48999
福建,1,33,94910.37
四川,1,33,18840
广东,1,33,18835.37
河南,1,33,19089.62
湖北,0,33,18500
云南,1,33,22605
黑龙江,0,33,28081.37
广东,1,33,38078.41
北京,1,33,23040.68
北京,0,33,18005.1
福建,1,33,28000
广东,1,33,17921.37
云南,0,33,17800
广东,1,33,17625.82
湖北,0,33,17500
四川,0,33,22432
广东,1,33,17452
福建,1,33,49293.39
上海,0,33,57003
北京,1,33,17001
广西,1,33,20592.55
广东,1,33,10000
上海,1,33,31070.55
山西,1,33,17004.36
天津,1,33,16003.31
河南,0,33,46009
湖北,0,33,21000
四川,0,33,16000
山东,1,33,15274
上海,0,33,21856.87
四川,0,33,15002
浙江,1,33,15100
黑龙江,1,33,15100
黑龙江,1,33,55086.53
福建,1,33,25081.37
北京,1,33,25085
四川,0,33,25040.68
河南,0,33,25001
北京,1,33,25001
江苏,1,33,45000
重庆,0,33,108000
河北,0,33,15000
山东,0,33,16916.27
江西,0,33,14761
北京,1,33,14695
辽宁,0,33,25089.51
江苏,1,33,14000
江苏,1,33,13813
湖北,0,33,14263.73
浙江,0,33,13102
广东,1,33,18038.05
山东,1,33,13000
北京,1,33,22783.37
辽宁,1,33,512533
福建,0,33,12312
辽宁,0,33,27176.44
河北,0,33,19120.27
陕西,1,33,19561.03
安徽,1,33,17027.6
江苏,1,33,137820
上海,1,33,3605
浙江,0,33,21881.37
四川,0,33,262187.41
广东,1,33,11503
江苏,1,33,11518
安徽,1,33,51412
山东,0,33,15300.54
江苏,0,33,28186.54
江苏,1,33,31133
江苏,0,33,67102
江西,0,33,18115
广西,0,33,61085.37
重庆,1,33,10000
上海,1,33,21081.37
甘肃,1,33,21081.37
四川,1,33,35900
湖南,1,33,11000
北京,0,33,21000
江苏,0,33,246970
福建,1,33,11866.14
四川,0,33,10800
河南,0,33,20644.05
江苏,1,33,10600
福建,1,33,10613.52
浙江,1,33,20371.87
河南,1,33,20281.37
广东,1,33,10267
辽宁,1,33,20281.81
北京,0,33,20181.37
北京,1,33,20281.37
广东,1,33,20182.37
福建,1,33,50000
北京,0,33,10164.25
广东,1,33,30142
内蒙古,1,33,20002
上海,1,33,3
湖北,0,33,10100
海南,1,33,18002
上海,1,33,4
上海,0,33,30081.37
河南,0,33,20081.37
山东,0,33,10000
上海,0,33,10001
北京,0,33,30081.37
北京,1,33,10000
江西,0,33,50082.37
北京,0,33,259081.37
辽宁,0,33,10000
江苏,1,33,20081.37
河北,0,33,20081.37
湖北,1,33,165000
江西,1,33,10001
广西,0,33,40000
辽宁,0,33,76003
湖北,0,33,10000
北京,1,33,20081.37
上海,1,33,10000
浙江,0,33,10000
四川,0,33,10000
河北,1,33,10000
陕西,0,33,45006
江西,0,33,20081.37
浙江,0,33,10000
广东,0,33,20081.37
上海,0,33,20081.37
山西,1,33,10000
浙江,1,33,20081.37
北京,0,33,20081.37
上海,0,33,50081.37
安徽,1,33,40084.37
河北,1,33,10000
江西,1,33,20081.37
天津,0,33,10000
湖北,1,33,50125.37
上海,1,33,110005
广东,0,33,20081.37
陕西,0,33,10001
安徽,1,33,160001
内蒙古,1,33,10000
江苏,0,33,10000
江苏,1,33,10000
四川,0,33,65081.37
湖北,1,33,10000
江苏,1,33,10000
北京,1,33,20081.37
北京,1,33,20081.37
北京,1,33,20081.37
安徽,0,33,10000
湖南,1,33,10000
山西,0,33,92981.37
上海,1,33,60081.37
广东,0,33,20081.37
江苏,1,33,20084.37
山东,1,33,20081.37
陕西,0,33,20081.37
上海,1,33,20081.37
重庆,1,33,10053
广东,1,33,10000
广东,0,33,100001
广东,0,33,10007
辽宁,0,33,60081.37
甘肃,1,33,20081.37
河北,0,33,60000
安徽,1,33,10000
上海,1,33,20101.37
广东,0,33,20081.37
辽宁,1,33,20081.37
陕西,0,33,60081.37
广东,0,33,10000
广东,1,33,30044.56
上海,1,33,15040.68
上海,0,33,25040.68
湖北,1,33,15049.12
吉林,1,33,1
上海,1,33,110018
贵州,1,33,10002
上海,1,33,100000
广东,1,33,10000
广东,1,33,20000
广东,0,33,12000
上海,1,33,10045
山东,0,33,0
广东,0,33,26000
北京,0,33,15000
广东,0,33,170000
上海,1,33,20000
江苏,0,33,15001
浙江,1,33,20000
北京,1,33,10034
福建,0,33,10000
山东,1,33,77301
江苏,1,33,10001
山东,0,33,10000
辽宁,1,33,7
广西,0,33,64002
云南,0,33,20000
江苏,1,33,20000
四川,1,33,10000
上海,0,33,10002
江苏,1,33,1
江苏,1,33,0
安徽,1,33,20001
福建,1,33,30000
安徽,1,33,20000
江苏,0,33,20000
北京,1,33,10001
江苏,0,33,10000
广西,0,33,30000
海南,1,33,50028
河南,1,33,40009
江苏,1,33,20003
山西,0,33,10000
上海,0,33,10000
广西,0,33,10000
陕西,0,33,10000
江苏,0,33,40002
山东,1,33,10000
上海,1,33,124500
重庆,0,33,20000
北京,1,33,20000
福建,1,33,20001
山东,0,33,20000
上海,1,33,11000
北京,1,33,10003
广东,1,33,10001
上海,1,33,10005
山东,1,33,16001.29
辽宁,1,33,9959
广东,1,33,9901
广西,1,33,9758
四川,0,33,9700
浙江,0,33,0
北京,1,33,9507.52
江苏,0,33,32200
广东,1,33,12183
广东,0,33,12023.6
安徽,1,33,9101
重庆,1,33,9104
广东,1,33,9015
山东,0,33,9046
陕西,1,33,9000
上海,0,33,20034
河南,1,33,19000
山东,0,33,9010
北京,1,33,10700
山东,1,33,8632
云南,1,33,8600
四川,1,33,8402
福建,1,33,8258
上海,0,33,18233
山东,1,33,8070.19
北京,0,33,16065.1
广东,1,33,13039.21
广西,0,33,12000
江苏,0,33,2
江苏,1,33,8000
安徽,0,33,10253
江苏,0,33,20000
四川,0,33,44030.58
江苏,1,33,52024.41
上海,0,33,29014.14
山东,1,33,7005
上海,1,33,47002
江苏,0,33,7000
辽宁,1,33,7000
内蒙古,1,33,7001
北京,1,33,27000
浙江,1,33,7241
辽宁,0,33,6966.79
四川,1,33,17600.57
北京,1,33,6700
内蒙古,0,33,33137.89
广东,1,33,14523
福建,1,33,6400
湖北,0,33,12400
河南,1,33,7178.46
湖南,1,33,203
江苏,1,33,16100
陕西,1,33,12048.82
四川,0,33,22048.82
山东,0,33,12048.82
湖北,0,33,6000
河南,0,33,18045.04
广西,0,33,9028.41
浙江,0,33,12818.99
浙江,1,33,11001
湖北,0,33,13000
黑龙江,1,33,6000
福建,1,33,1
浙江,1,33,6007
河南,1,33,5900
山西,1,33,17821
江苏,0,33,5600
上海,0,33,5613
湖北,1,33,12200
山东,1,33,6
北京,1,33,5502
广东,1,33,5205
浙江,0,33,10279.25
山东,1,33,8109.71
山东,1,33,165104
北京,0,33,105102
上海,1,33,30058.68
山西,1,33,38066
上海,1,33,10042.68
河南,0,33,5000
广东,0,33,55021.78
广东,1,33,10021.78
北京,0,33,65013
江苏,1,33,40000
江苏,1,33,10001
福建,1,33,5000
广东,1,33,5001
安徽,0,33,270000
山东,1,33,15000
湖南,1,33,5000
江苏,0,33,5000
福建,1,33,25001
广东,1,33,655009
湖北,1,33,6000
上海,1,33,5003
福建,1,33,5007
浙江,0,33,5003
上海,0,33,5000
河北,1,33,5001
辽宁,1,33,2
广东,0,33,5001
北京,1,33,1
上海,1,33,405005
广东,1,33,45000
上海,0,33,5002
浙江,1,33,5000
江苏,0,33,0
山东,1,33,5000
天津,1,33,15001
湖北,0,33,0
北京,0,33,11003
山东,1,33,15000
辽宁,1,33,9
广东,0,33,5000
黑龙江,0,33,5000
北京,0,33,4914
上海,1,33,4893.86
山东,0,33,4858
山东,1,33,6717.27
广东,0,33,6637.27
山东,0,33,7020.34
山东,1,33,4516
江苏,0,33,4300
广东,1,33,8434.18
吉林,1,33,104809.16
江苏,1,33,4129
北京,0,33,208047.29
北京,0,33,4000
福建,1,33,8033.55
重庆,0,33,5104.36
河南,1,33,6005
浙江,1,33,4028
四川,1,33,4020
上海,1,33,4000
湖北,1,33,4000
安徽,0,33,0
,1,33,96005
广东,0,33,6000
广东,1,33,4070
江西,1,33,4002
浙江,1,33,4000
江苏,1,33,10000
重庆,1,33,4000
内蒙古,0,33,4009
北京,1,33,3829
山东,1,33,3799
北京,1,33,3688
江西,1,33,3600
山西,1,33,6021.34
广东,0,33,3513.46
江苏,1,33,4500
江苏,1,33,8000
广西,1,33,6639.85
上海,0,33,6409.52
江苏,0,33,3270.18
新疆,0,33,9331.16
河南,1,33,82856.6
浙江,1,33,6225.22
浙江,1,33,14312.45
山东,1,33,18036.27
北京,0,33,24024.41
广东,0,33,6024.41
河南,1,33,5019.27
江苏,1,33,5017.27
江苏,0,33,3005
广东,0,33,3000
辽宁,1,33,1000
安徽,1,33,3000
云南,1,33,5000
河南,1,33,3005
福建,1,33,0
河南,1,33,4902
湖北,1,33,2903
湖北,0,33,2
浙江,0,33,7520.34
湖北,1,33,2501
山东,0,33,4500
广东,1,33,3372
湖南,0,33,2359
上海,1,33,12282.64
上海,0,33,4410.68
云南,0,33,2200
北京,1,33,12200
天津,1,33,2127
浙江,0,33,2100
四川,1,33,57000
福建,0,33,2200
河北,1,33,2043.6
山东,1,33,6017.27
广西,1,33,2000
北京,0,33,2000
福建,1,33,3004.32
辽宁,0,33,52001
广东,1,33,4001
云南,1,33,2000
山东,1,33,22002
吉林,0,33,42003
北京,1,33,2000
北京,1,33,2003
福建,0,33,3007
河北,0,33,4800
重庆,0,33,2000
江苏,1,33,2000
江苏,1,33,2000
四川,1,33,2000
云南,1,33,2000
上海,1,33,6004
黑龙江,1,33,2002
山东,1,33,2003
江苏,1,33,0
山东,1,33,2000
内蒙古,1,33,12000
北京,1,33,2001
广东,1,33,604000
安徽,1,33,22003
山东,0,33,2001
河北,1,33,1800
安徽,1,33,3800
